Date,Close,Volume
2026-01-3682,0.3,8396
2026-01-3683,0.04,16331
2026-01-3684,-0.95,28051
2026-01-3685,-0.18,13139
2026-01-3686,0.67,24370
2026-01-3687,-0.24,10143
2026-01-3688,0.56,17973
2026-01-3689,0.16,11957
2026-01-3690,-0.14,27366
2026-01-3691,-0.67,10843
2026-01-3692,-0.28,19814
2026-01-3693,-0.02,11471
2026-01-3694,0.37,11261
2026-01-3695,-0.91,20920
2026-01-3696,0.86,17327
2026-01-3697,-0.59,9053
2026-01-3698,0.23,32528
2026-01-3699,-0.09,24597
2026-01-3700,-0.01,1881
2026-01-3701,-0.77,13310
2026-01-3702,-0.29,27578
2026-01-3703,0.93,15090
2026-01-3704,-0.47,21234
2026-01-3705,-0.34,24247
2026-01-3706,0.13,27422
2026-01-3707,0.45,25974
2026-01-3708,-0.12,3022
2026-01-3709,0.77,17519
2026-01-3710,-0.17,15966
2026-01-3711,-0.95,2794
2026-01-3712,-0.54,8324
2026-01-3713,-0.59,31089
2026-01-3714,-0.02,21797
2026-01-3715,-0.34,6460
2026-01-3716,0.91,30573
2026-01-3717,-0.35,26605
2026-01-3718,-0.94,17438
2026-01-3719,0.96,27518
2026-01-3720,-0.38,27944
2026-01-3721,0.26,17015
2026-01-3722,-0.07,19323
2026-01-3723,0.69,1124
2026-01-3724,-0.82,25369
2026-01-3725,-0.28,1670
2026-01-3726,0.61,28015
2026-01-3727,-0.75,22729
2026-01-3728,-0.06,24037
2026-01-3729,0.95,3830
2026-01-3730,0.49,5300
2026-01-3731,0.01,10794
2026-01-3732,0.61,13303
2026-01-3733,0.92,13959
2026-01-3734,0.48,19206
2026-01-3735,-0.87,28969
2026-01-3736,-0.61,19455
2026-01-3737,0.61,2651
2026-01-3738,-0.9,32677
2026-01-3739,0.76,22539
2026-01-3740,-0.78,27502
2026-01-3741,-0.76,3196
2026-01-3742,-0.51,24023
2026-01-3743,0.12,17723
2026-01-3744,0.14,5371
2026-01-3745,-0.92,1620
2026-01-3746,0.81,13156
2026-01-3747,-0.02,30149
2026-01-3748,0.45,30497
2026-01-3749,-0.34,27443
2026-01-3750,-0.52,26392
2026-01-3751,0.31,10204
2026-01-3752,-0.05,27294
2026-01-3753,-0.5,19149
2026-01-3754,0.51,32581
2026-01-3755,0.98,21845
2026-01-3756,-0.25,245
2026-01-3757,0.84,21433
2026-01-3758,0,14399
2026-01-3759,0.67,32297
2026-01-3760,-0.91,8941
2026-01-3761,-0.69,26099
2026-01-3762,-0.02,10974
2026-01-3763,0.87,759
2026-01-3764,-0.38,16145
2026-01-3765,0.29,13659
2026-01-3766,0.24,767
2026-01-3767,0.66,3968
2026-01-3768,0.27,2094
2026-01-3769,-0.51,31796
2026-01-3770,0.42,17923
2026-01-3771,0.96,5417
2026-01-3772,-0.89,17368
2026-01-3773,-0.52,15781
2026-01-3774,-0.67,10574
2026-01-3775,-0.12,21884
2026-01-3776,-0.32,10468
2026-01-3777,-0.75,6204
2026-01-3778,-0.56,30921
2026-01-3779,0.6,31911
2026-01-3780,0.22,19951
2026-01-3781,0,10342
2026-01-3782,-0.7,3425
2026-01-3783,-0.7,19451
2026-01-3784,0.2,10198
2026-01-3785,0.27,31480
2026-01-3786,-0.95,21382
2026-01-3787,-0.75,21614
2026-01-3788,-0.88,6204
2026-01-3789,0.92,4009
2026-01-3790,0.38,25005
2026-01-3791,-0.34,16666
2026-01-3792,0.71,3080
2026-01-3793,0.64,27541
2026-01-3794,-0.74,7886
2026-01-3795,0.35,12733
2026-01-3796,-0.49,10724
2026-01-3797,-0.24,15292
2026-01-3798,0.59,30951
2026-01-3799,0.96,9527
2026-01-3800,-0.93,4287
2026-01-3801,-0.73,1920
2026-01-3802,-0.95,11127
2026-01-3803,-0.63,29710
2026-01-3804,0.83,9803
2026-01-3805,0.37,29483
2026-01-3806,0.41,5635
2026-01-3807,-0.79,23277
2026-01-3808,-0.22,30080
2026-01-3809,-0.66,4711
2026-01-3810,-0.71,8853
2026-01-3811,0.3,5408
2026-01-3812,0.3,7448
2026-01-3813,-0.68,19141
2026-01-3814,-0.3,15416
2026-01-3815,-0.37,1818
2026-01-3816,-0.85,19984
2026-01-3817,0.09,17974
2026-01-3818,0.41,21885
2026-01-3819,-0.92,30960
2026-01-3820,0.48,23085
2026-01-3821,0.78,30101
2026-01-3822,0.71,32505
2026-01-3823,-0.99,24796
2026-01-3824,0.72,21109
2026-01-3825,0.31,8987
2026-01-3826,-0.3,3525
2026-01-3827,0.84,15802
2026-01-3828,0.27,13746
2026-01-3829,-0.12,5352
2026-01-3830,0.97,20989
2026-01-3831,-0.05,398
2026-01-3832,0.51,12018
2026-01-3833,0.73,16257
2026-01-3834,0.19,23873
2026-01-3835,0.15,3068
2026-01-3836,-0.17,25610
2026-01-3837,-0.41,2125
2026-01-3838,0.96,22839
2026-01-3839,0.83,13518
2026-01-3840,0.59,21518
2026-01-3841,-0.39,6167
2026-01-3842,-0.97,28166
2026-01-3843,0.38,26226
2026-01-3844,0.93,17882
2026-01-3845,-0.24,15760
2026-01-3846,0.38,14557
2026-01-3847,0.8,18554
2026-01-3848,-0.22,18061
2026-01-3849,-0.32,24521
2026-01-3850,-0.27,21098
2026-01-3851,0.57,31258
2026-01-3852,-0.81,14345
2026-01-3853,0.01,189
2026-01-3854,-0.84,25956
2026-01-3855,-0.61,23725
2026-01-3856,0.25,28532
2026-01-3857,0.78,20421
2026-01-3858,0.16,21762
2026-01-3859,-0.13,28208
2026-01-3860,0.38,25530
2026-01-3861,-0.95,19490
2026-01-3862,0.99,29569
2026-01-3863,-0.93,13253
2026-01-3864,-0.87,27656
2026-01-3865,0.85,30583
2026-01-3866,0.48,18593
2026-01-3867,0.99,13362
2026-01-3868,-0.94,3666
2026-01-3869,0.35,6219
2026-01-3870,-0.29,26664
2026-01-3871,0.99,608
2026-01-3872,-0.53,24014
2026-01-3873,0.14,3212
2026-01-3874,0.07,22622
2026-01-3875,0.27,22492
2026-01-3876,0.2,26999
2026-01-3877,-0.02,11271
2026-01-3878,0.86,2192
2026-01-3879,0.52,16217
2026-01-3880,0.24,14988
2026-01-3881,-0.07,15089
2026-01-3882,-0.12,22414
2026-01-3883,-0.04,20268
2026-01-3884,0.46,25358
2026-01-3885,0.37,27745
2026-01-3886,0.68,10797
2026-01-3887,-0.75,29647
2026-01-3888,-0.79,7237
2026-01-3889,-0.57,29907
2026-01-3890,-0.3,4549
2026-01-3891,0.46,19039
2026-01-3892,-0.48,30012
2026-01-3893,-0.8,11431
2026-01-3894,-0.24,691
2026-01-3895,0.25,2845
2026-01-3896,-0.01,4416
2026-01-3897,0.74,17056
2026-01-3898,-0.23,6872
2026-01-3899,0.36,1008
2026-01-3900,-0.04,30309
2026-01-3901,0.32,32358
2026-01-3902,0.88,30744
2026-01-3903,-0.96,8930
2026-01-3904,0.27,27649
2026-01-3905,0.19,4868
2026-01-3906,0.74,7901
2026-01-3907,0.61,4255
2026-01-3908,0.66,26927
2026-01-3909,0.13,362
2026-01-3910,0.8,28818
2026-01-3911,0.28,23289
2026-01-3912,0.13,4941
2026-01-3913,-0.77,2796
2026-01-3914,0.31,12840
2026-01-3915,-0.69,12135
2026-01-3916,-0.68,19582
2026-01-3917,0.82,13250
2026-01-3918,-0.56,8852
2026-01-3919,-0.43,9601
2026-01-3920,-0.32,21033
2026-01-3921,0.73,21894
2026-01-3922,-0.81,8526
2026-01-3923,-0.17,6533
2026-01-3924,0.82,27512
2026-01-3925,-0.64,16825
2026-01-3926,-0.48,25812
2026-01-3927,-0.76,5845
2026-01-3928,-0.04,10202
2026-01-3929,0.73,29758
2026-01-3930,0.05,16677
2026-01-3931,0.58,21111
2026-01-3932,-0.19,11650
2026-01-3933,0.7,21980
2026-01-3934,-0.47,32327
2026-01-3935,0.59,13716
2026-01-3936,0.97,6118
2026-01-3937,0.18,3777
2026-01-3938,0.81,16065
2026-01-3939,0.52,30713
2026-01-3940,0.71,26176
2026-01-3941,0.86,26874
2026-01-3942,-0.58,30241
2026-01-3943,0.09,19097
2026-01-3944,-0.38,31248
2026-01-3945,-0.58,17148
2026-01-3946,0.92,28536
2026-01-3947,-0.8,4617
2026-01-3948,-0.71,9624
2026-01-3949,0.81,4638
2026-01-3950,0.06,25561
2026-01-3951,0.5,12547
2026-01-3952,-0.42,19039
2026-01-3953,0.05,29981
2026-01-3954,-0.32,8414
2026-01-3955,-0.99,25316
2026-01-3956,-0.06,1967
2026-01-3957,-0.55,22167
2026-01-3958,-0.61,16163
2026-01-3959,-1,9774
2026-01-3960,-0.56,30999
2026-01-3961,0.25,8080
2026-01-3962,-0.83,26824
2026-01-3963,-0.51,14086
2026-01-3964,-0.26,1257
2026-01-3965,0.85,31215
2026-01-3966,-0.42,12275
2026-01-3967,-0.7,6582
2026-01-3968,-0.89,15037
2026-01-3969,-0.3,8962
2026-01-3970,0.91,30028
2026-01-3971,-0.39,13612
2026-01-3972,-0.04,16876
2026-01-3973,0,19958
2026-01-3974,0.71,24191
2026-01-3975,-0.52,32122
2026-01-3976,-0.02,22550
2026-01-3977,0.58,5728
2026-01-3978,0.45,23742
2026-01-3979,-0.62,11860
2026-01-3980,-0.27,24477
2026-01-3981,-0.07,695
2026-01-3982,-0.96,17213
2026-01-3983,-0.68,5525
2026-01-3984,0.04,32295
2026-01-3985,-0.79,5848
2026-01-3986,0.68,28084
2026-01-3987,-0.8,28091
2026-01-3988,-0.62,19232
2026-01-3989,0.19,30337
2026-01-3990,0.66,30432
2026-01-3991,-0.38,18534
2026-01-3992,-0.69,3637
2026-01-3993,-0.06,6102
2026-01-3994,-0.89,32514
2026-01-3995,-0.58,2269
2026-01-3996,-0.66,3547
2026-01-3997,0.3,1503
2026-01-3998,-0.59,606
2026-01-3999,-0.89,28297
2026-01-4000,0.37,28102
2026-01-4001,-0.85,13063
2026-01-4002,0.17,16317
2026-01-4003,0.99,12151
2026-01-4004,-0.57,7538
2026-01-4005,0.82,23454
2026-01-4006,-0.13,12012
2026-01-4007,0.12,8922
2026-01-4008,-0.63,22174
2026-01-4009,-0.09,30808
2026-01-4010,0.18,1851
2026-01-4011,-0.23,31623
2026-01-4012,-0.48,11211
2026-01-4013,-0.7,16589
2026-01-4014,-0.99,22015
2026-01-4015,-0.13,4728
2026-01-4016,-0.71,9921
2026-01-4017,0.87,15863
2026-01-4018,0.27,9488
2026-01-4019,-0.23,16714
2026-01-4020,-0.54,30475
2026-01-4021,-0.18,27831
2026-01-4022,-0.61,12619
2026-01-4023,0.69,19647
2026-01-4024,0.62,12406
2026-01-4025,0.6,28752
2026-01-4026,0.05,12561
2026-01-4027,0.2,24380
2026-01-4028,-0.59,6550
2026-01-4029,0.39,21738
2026-01-4030,0.24,10951
2026-01-4031,-0.95,4940
2026-01-4032,0.89,2625
2026-01-4033,-0.18,25104
2026-01-4034,-0.47,23380
2026-01-4035,-0.7,3611
2026-01-4036,-0.94,23058
2026-01-4037,0.87,32051
2026-01-4038,0.27,11430
2026-01-4039,-0.78,10747
2026-01-4040,-0.93,24296
2026-01-4041,0.14,7205
2026-01-4042,0.49,15406
2026-01-4043,-0.9,12515
2026-01-4044,0.35,31588
2026-01-4045,0.85,18334
2026-01-4046,0.13,29023
2026-01-4047,-0.24,9963
2026-01-4048,0.77,15726
2026-01-4049,0.22,11707
2026-01-4050,0.29,9266
2026-01-4051,-0.73,9425
2026-01-4052,0,3248
2026-01-4053,0.75,17530
2026-01-4054,0.57,21413
2026-01-4055,-0.04,17016
2026-01-4056,-0.08,26905
2026-01-4057,-0.49,31807
2026-01-4058,0.3,27703
2026-01-4059,0.47,4452
2026-01-4060,-0.45,14684
2026-01-4061,0.35,594
2026-01-4062,0.46,7790
2026-01-4063,-0.64,10047
2026-01-4064,0.05,10607
2026-01-4065,-0.22,4958
2026-01-4066,-0.19,17746
2026-01-4067,-0.01,14422
2026-01-4068,0.92,6413
2026-01-4069,-0.92,24052
2026-01-4070,-0.59,23791
2026-01-4071,0.76,16924
2026-01-4072,-0.43,6708
2026-01-4073,0.46,29958
2026-01-4074,-0.68,2263
2026-01-4075,-0.73,17831
2026-01-4076,-0.59,32679
2026-01-4077,-0.63,21100
2026-01-4078,-0.63,10909
2026-01-4079,0.5,4654
2026-01-4080,0.4,31597
2026-01-4081,-0.73,26979
2026-01-4082,-0.54,2139
2026-01-4083,-0.62,8081
2026-01-4084,-0.02,19792
2026-01-4085,-0.79,18697
2026-01-4086,-0.07,813
2026-01-4087,-0.94,30929
2026-01-4088,-0.07,351
2026-01-4089,-0.84,20194
2026-01-4090,-0.62,23988
2026-01-4091,-0.25,13971
2026-01-4092,-0.79,15980
2026-01-4093,-0.17,26966
2026-01-4094,-0.01,4756
2026-01-4095,-0.91,2466
2026-01-4096,-0.32,9359
2026-01-4097,0.95,27184
2026-01-4098,0.28,15094
2026-01-4099,0.32,21866
2026-01-4100,-0.42,15266
2026-01-4101,-0.37,26913
2026-01-4102,-0.69,1286
2026-01-4103,0.6,23166
2026-01-4104,-0.51,29122
2026-01-4105,-0.4,13883
2026-01-4106,0.73,14966
2026-01-4107,0.06,28946
2026-01-4108,-0.26,10708
2026-01-4109,0.46,23670
2026-01-4110,-0.8,22266
2026-01-4111,-0.31,21378
2026-01-4112,0.27,23038
2026-01-4113,-0.16,13359
2026-01-4114,0.67,11978
2026-01-4115,-0.7,30921
2026-01-4116,0.91,14890
2026-01-4117,-0.07,1444
2026-01-4118,-0.91,9507
2026-01-4119,-0.6,32523
2026-01-4120,-0.78,647
2026-01-4121,0.5,15225
2026-01-4122,-0.38,29382
2026-01-4123,0.69,9740
2026-01-4124,-0.99,14855
2026-01-4125,0.05,9526
2026-01-4126,-0.13,31863
2026-01-4127,0.79,22966
2026-01-4128,-0.22,5345
2026-01-4129,-0.91,18886
2026-01-4130,0.06,14720
2026-01-4131,-0.57,19606
2026-01-4132,-0.58,25361
2026-01-4133,0.83,18938
2026-01-4134,-0.83,10795
2026-01-4135,0.09,8799
2026-01-4136,-0.03,3795
2026-01-4137,0.42,21252
2026-01-4138,0.67,24140
2026-01-4139,0.03,10855
2026-01-4140,0.55,11052
2026-01-4141,-0.44,8445
2026-01-4142,-0.38,2997
2026-01-4143,-0.5,10789
2026-01-4144,-0.35,4705
2026-01-4145,0.27,4447
2026-01-4146,-0.73,13503
2026-01-4147,-0.24,14265
2026-01-4148,-0.25,5246
2026-01-4149,0.81,17803
2026-01-4150,-0.85,24263
2026-01-4151,0.6,9316
2026-01-4152,0.81,13777
2026-01-4153,0.33,21828
2026-01-4154,0.84,22703
2026-01-4155,-0.56,30476
2026-01-4156,0.74,32108
2026-01-4157,0.35,4402
2026-01-4158,0.35,4441
2026-01-4159,0.86,30393
2026-01-4160,0.2,21414
2026-01-4161,0.44,21857
2026-01-4162,0.12,32304
2026-01-4163,-0.04,17691
2026-01-4164,0.06,28826
2026-01-4165,-0.84,27583
2026-01-4166,0.33,4511
2026-01-4167,0.76,2305
2026-01-4168,-0.35,23206
2026-01-4169,-0.02,32418
2026-01-4170,-0.81,16791
2026-01-4171,-0.76,10467
2026-01-4172,-0.5,29934
2026-01-4173,-0.05,6975
2026-01-4174,-0.25,7694
2026-01-4175,0.87,5465
2026-01-4176,0.62,7639
2026-01-4177,0.08,17460
2026-01-4178,-0.18,30586
2026-01-4179,-0.05,9122
2026-01-4180,0.35,23948
2026-01-4181,0.59,5119
2026-01-4182,0.38,5466
2026-01-4183,0.73,30750
2026-01-4184,-0.4,9341
2026-01-4185,-0.07,28548
2026-01-4186,-0.94,31918
2026-01-4187,-0.32,212
2026-01-4188,-0.35,6619
2026-01-4189,0.27,18571
2026-01-4190,0.14,18042
2026-01-4191,0.5,32749
2026-01-4192,0.28,31261
2026-01-4193,0.77,28736
2026-01-4194,-0.75,1606
2026-01-4195,-0.35,9783
2026-01-4196,0.53,1405
2026-01-4197,-0.74,31153
2026-01-4198,0.65,16545
2026-01-4199,0.27,15780
2026-01-4200,-0.69,32380
2026-01-4201,0.83,11347
2026-01-4202,0.23,29081
2026-01-4203,-0.37,25544
2026-01-4204,-0.51,14426
2026-01-4205,-0.6,1662
2026-01-4206,-0.09,9029
2026-01-4207,-0.02,21598
2026-01-4208,0.78,13727
2026-01-4209,-0.75,20460
2026-01-4210,-0.31,5180
2026-01-4211,-0.77,17347
2026-01-4212,-0.98,22165
2026-01-4213,-0.18,15423
2026-01-4214,-0.45,28187
2026-01-4215,-0.93,18809
2026-01-4216,0.3,6091
2026-01-4217,0.11,7544
2026-01-4218,0.44,3075
2026-01-4219,-0.11,23205
2026-01-4220,0.56,24724
2026-01-4221,-0.83,9856
2026-01-4222,-0.52,20760
2026-01-4223,-0.2,21650
2026-01-4224,-0.12,24966
2026-01-4225,-0.33,15778
2026-01-4226,0.73,3843
2026-01-4227,-0.52,5932
2026-01-4228,0.76,763
2026-01-4229,0.98,24335
2026-01-4230,-0.84,31857
2026-01-4231,0.8,12166
2026-01-4232,-0.39,25491
2026-01-4233,0.33,3929
2026-01-4234,-0.15,15250
2026-01-4235,-0.09,4693
2026-01-4236,-0.12,26288
2026-01-4237,0.86,24057
2026-01-4238,0.59,28827
2026-01-4239,0.1,26226
2026-01-4240,-0.1,21241
2026-01-4241,-0.36,30666
2026-01-4242,-0.26,26692
2026-01-4243,0.48,24412
2026-01-4244,-0.08,216
2026-01-4245,0.58,18827
2026-01-4246,0.59,20042
2026-01-4247,-0.61,10163
2026-01-4248,-0.52,6396
2026-01-4249,-0.5,12896
2026-01-4250,0.96,29678
2026-01-4251,0.08,23486
2026-01-4252,-0.63,25303
2026-01-4253,0.23,18001
2026-01-4254,-0.59,9845
2026-01-4255,-0.7,5094
2026-01-4256,-1,8993
2026-01-4257,-0.46,8394
2026-01-4258,-0.96,5542
2026-01-4259,0.24,32569
2026-01-4260,0.81,2643
2026-01-4261,-0.73,18201
2026-01-4262,0.02,19023
2026-01-4263,-0.62,3561
2026-01-4264,-0.66,13101
2026-01-4265,-0.95,6900
2026-01-4266,0.32,11456
2026-01-4267,-0.64,11210
2026-01-4268,0.17,12593
2026-01-4269,-0.23,23792
2026-01-4270,0.1,6990
2026-01-4271,-0.92,2775
2026-01-4272,-0.11,12069
2026-01-4273,0.91,16139
2026-01-4274,-0.65,4306
2026-01-4275,-0.61,32173
2026-01-4276,-0.31,7573
2026-01-4277,-0.56,1827
2026-01-4278,0.95,23336
2026-01-4279,0.95,25102
2026-01-4280,0.16,29007
2026-01-4281,-0.78,16764
2026-01-4282,0.48,25008
2026-01-4283,0.72,7008
2026-01-4284,0.9,29157
2026-01-4285,-0.53,831
2026-01-4286,-0.14,31696
2026-01-4287,0.06,7467
2026-01-4288,-0.86,6190
2026-01-4289,-0.33,15605
2026-01-4290,0.11,22383
2026-01-4291,-0.47,1439
2026-01-4292,-0.74,31942
2026-01-4293,0.29,7440
2026-01-4294,0.27,28540
2026-01-4295,-0.14,18443
2026-01-4296,-0.53,22153
2026-01-4297,-0.3,610
2026-01-4298,-0.95,4709
2026-01-4299,0.71,26471
2026-01-4300,-0.58,2332
2026-01-4301,-0.58,32420
2026-01-4302,-0.75,30881
2026-01-4303,0.18,16588
2026-01-4304,0.51,17252
2026-01-4305,-0.43,26865
2026-01-4306,0.75,27430
2026-01-4307,0.51,26102
2026-01-4308,0.5,11788
2026-01-4309,0.47,72
2026-01-4310,-0.1,31219
2026-01-4311,0.17,1993
2026-01-4312,0.6,10756
2026-01-4313,-0.08,7693
2026-01-4314,0.99,17032
2026-01-4315,-0.51,28873
2026-01-4316,0.43,7933
2026-01-4317,-0.56,30856
2026-01-4318,-0.14,18025
2026-01-4319,0.64,4000
2026-01-4320,0.32,23022
2026-01-4321,0.45,30053
2026-01-4322,0.09,20895
2026-01-4323,0.47,4508
2026-01-4324,0.19,31634
2026-01-4325,0.36,3123
2026-01-4326,-0.56,28982
2026-01-4327,-0.1,3375
2026-01-4328,0.46,30439
2026-01-4329,-0.52,14565
2026-01-4330,0.62,31168
2026-01-4331,0.19,15469
2026-01-4332,0.82,8113
2026-01-4333,-0.13,32340
2026-01-4334,0.66,7633
2026-01-4335,-0.1,18321
2026-01-4336,-0.64,18677
2026-01-4337,0.95,30906
2026-01-4338,-0.37,5249
2026-01-4339,-0.8,8056
2026-01-4340,0.33,29566
2026-01-4341,0.55,57
2026-01-4342,-0.79,20461
2026-01-4343,0.01,26660
2026-01-4344,0.16,3163
2026-01-4345,0.38,23378
2026-01-4346,0.97,17334
2026-01-4347,0.88,29499
2026-01-4348,-0.3,15199
2026-01-4349,0.15,366
2026-01-4350,-0.35,15232
2026-01-4351,-0.26,19078
2026-01-4352,0.37,16800
2026-01-4353,-0.52,27993
2026-01-4354,0.58,16757
2026-01-4355,-0.29,19058
2026-01-4356,-0.18,26617
2026-01-4357,-0.35,32706
2026-01-4358,-0.8,5312
2026-01-4359,-0.96,19602
2026-01-4360,0.97,32136
2026-01-4361,-0.57,29116
2026-01-4362,0.78,12306
2026-01-4363,-0.76,25115
2026-01-4364,-0.27,26160
2026-01-4365,-0.22,22336
2026-01-4366,0.19,24608
2026-01-4367,0.88,7782
2026-01-4368,0.21,14616
2026-01-4369,-0.77,12712
2026-01-4370,0.86,27170
2026-01-4371,0.66,29042
2026-01-4372,-0.32,28458
2026-01-4373,-0.24,4662
2026-01-4374,0.46,16981
2026-01-4375,0.53,4704
2026-01-4376,-0.62,8597
2026-01-4377,0.22,19595
2026-01-4378,0.11,21115
2026-01-4379,0.87,31221
2026-01-4380,-0.63,22604
2026-01-4381,0.78,14640
2026-01-4382,-0.36,20566
2026-01-4383,-0.06,27931
2026-01-4384,0.65,26756
2026-01-4385,0.84,2065
2026-01-4386,0.06,9265
2026-01-4387,-1,5984
2026-01-4388,0.89,25402
2026-01-4389,-0.89,8957
2026-01-4390,-0.93,24407
2026-01-4391,-0.73,13686
2026-01-4392,0.43,5035
2026-01-4393,0.12,8231
2026-01-4394,-0.23,17049
2026-01-4395,-0.94,20401
2026-01-4396,-0.65,3546
2026-01-4397,0.59,17576
2026-01-4398,-0.89,21708
2026-01-4399,-0.1,1164
2026-01-4400,0.97,19725
2026-01-4401,0.07,5883
2026-01-4402,-0.85,2377
2026-01-4403,-0.06,25380
2026-01-4404,0.55,25168
2026-01-4405,0.34,383
2026-01-4406,-0.89,30316
2026-01-4407,-0.97,21948
2026-01-4408,-1,13041
2026-01-4409,-0.4,1273
2026-01-4410,0.23,7189
2026-01-4411,-0.68,7223
2026-01-4412,0.87,18178
2026-01-4413,0.39,31503
2026-01-4414,0.37,14890
2026-01-4415,-0.37,22177
2026-01-4416,-0.99,10203
2026-01-4417,0.13,26830
2026-01-4418,0.14,14099
2026-01-4419,0.98,8103
2026-01-4420,0.98,20117
2026-01-4421,0.9,24868
2026-01-4422,0.74,5692
2026-01-4423,-0.52,14106
2026-01-4424,0.84,8848
2026-01-4425,0.26,30567
2026-01-4426,-0.65,32407
2026-01-4427,0.77,15471
2026-01-4428,-0.95,2030
2026-01-4429,0.2,16845
2026-01-4430,-0.42,20759
2026-01-4431,0.98,31042
2026-01-4432,-0.92,32277
2026-01-4433,-0.34,27633
2026-01-4434,0.05,20278
2026-01-4435,-0.1,15311
2026-01-4436,-0.6,20017
2026-01-4437,-0.98,22869
2026-01-4438,0.43,20848
2026-01-4439,-0.74,16760
2026-01-4440,-0.43,18863
2026-01-4441,-0.54,22490
2026-01-4442,-0.32,3526
2026-01-4443,0.86,12610
2026-01-4444,-0.51,6339
2026-01-4445,-0.87,25162
2026-01-4446,0.58,28220
2026-01-4447,-0.63,9815
2026-01-4448,-0.25,6372
2026-01-4449,-0.24,29390
2026-01-4450,-0.71,30555
2026-01-4451,-0.9,19077
2026-01-4452,0.84,19275
2026-01-4453,-0.65,25976
2026-01-4454,-0.6,16048
2026-01-4455,0.29,190
2026-01-4456,-0.67,21367
2026-01-4457,-0.63,27323
2026-01-4458,-0.55,29003
2026-01-4459,0.94,8086
2026-01-4460,0.34,1452
2026-01-4461,-0.25,2541
2026-01-4462,0.25,27201
2026-01-4463,-0.45,15304
2026-01-4464,0.78,1391
2026-01-4465,-0.67,13260
2026-01-4466,0.25,22826
2026-01-4467,0.25,690
2026-01-4468,0.89,29707
2026-01-4469,0.35,25847
2026-01-4470,0.19,30883
2026-01-4471,-0.86,9428
2026-01-4472,0.13,12048
2026-01-4473,-0.74,22640
2026-01-4474,0.27,21709
2026-01-4475,-0.34,20565
2026-01-4476,0.65,7887
2026-01-4477,-0.27,18976
2026-01-4478,0.5,8653
2026-01-4479,0.53,15229
2026-01-4480,0.09,5343
2026-01-4481,-1,18771
2026-01-4482,-0.89,8778
2026-01-4483,0.63,16188
2026-01-4484,0.68,15002
2026-01-4485,0.6,6968
2026-01-4486,0.73,7666
2026-01-4487,0.6,418
2026-01-4488,0.85,4001
2026-01-4489,-0.15,11619
2026-01-4490,0.46,26613
2026-01-4491,-0.04,12389
2026-01-4492,-0.06,30804
2026-01-4493,0.19,6219
2026-01-4494,-0.73,30088
2026-01-4495,-0.39,19295
2026-01-4496,-0.48,23643
2026-01-4497,-0.1,12747
2026-01-4498,0.65,1124
2026-01-4499,-0.16,32525
2026-01-4500,0.53,21792
2026-01-4501,0.1,12197
2026-01-4502,-0.03,20805
2026-01-4503,0.12,3856
2026-01-4504,-0.44,27730
2026-01-4505,-0.69,23034
2026-01-4506,0.01,24171
2026-01-4507,-0.62,20656
2026-01-4508,-0.35,27236
2026-01-4509,-0.31,19924
2026-01-4510,0.86,18972
2026-01-4511,-0.98,13652
2026-01-4512,-0.29,13580
2026-01-4513,0.25,20380
2026-01-4514,0.08,13599
2026-01-4515,0.37,25867
2026-01-4516,0.28,15812
2026-01-4517,-0.69,11684
2026-01-4518,-0.07,14658
2026-01-4519,0.4,26887
2026-01-4520,-0.12,77
2026-01-4521,0.59,12959
2026-01-4522,0.3,28630
2026-01-4523,-0.24,26140
2026-01-4524,-0.62,4391
2026-01-4525,-0.4,10276
2026-01-4526,-0.4,2094
2026-01-4527,0.28,26437
2026-01-4528,-0.47,15385
2026-01-4529,0.39,26927
2026-01-4530,0.28,28196
2026-01-4531,0.04,14368
2026-01-4532,0.96,12975
2026-01-4533,-0.87,1183
2026-01-4534,0.91,148
2026-01-4535,-0.54,20333
2026-01-4536,0.59,19127
2026-01-4537,0.73,28601
2026-01-4538,-0.93,22495
2026-01-4539,0.52,18835
2026-01-4540,-0.4,19652
2026-01-4541,0.71,18595
2026-01-4542,0.2,7273
2026-01-4543,-0.12,29467
2026-01-4544,0.75,21163
2026-01-4545,-0.88,10474
2026-01-4546,-0.51,27930
2026-01-4547,-0.72,25395
2026-01-4548,0.83,13833
2026-01-4549,0.27,2045
2026-01-4550,-1,21985
2026-01-4551,0.9,9772
2026-01-4552,-0.62,3771
2026-01-4553,0.93,11696
2026-01-4554,0.73,22061
2026-01-4555,0.08,30716
2026-01-4556,0,16739
2026-01-4557,-0.73,13497
2026-01-4558,-0.28,30578
2026-01-4559,-0.11,3772
2026-01-4560,-0.07,7658
2026-01-4561,0.99,7478
2026-01-4562,0.66,29610
2026-01-4563,-0.58,29995
2026-01-4564,0.67,3577
2026-01-4565,-0.46,28454
2026-01-4566,0.92,27602
2026-01-4567,-0.74,29994
2026-01-4568,-0.55,21374
2026-01-4569,0.48,27883
2026-01-4570,-0.56,11881
2026-01-4571,0.75,4670
2026-01-4572,-0.53,22318
2026-01-4573,-0.02,21967
2026-01-4574,0.94,3572
2026-01-4575,-0.33,5138
2026-01-4576,0.91,1789
2026-01-4577,-0.32,14460
2026-01-4578,0.12,18300
2026-01-4579,-0.88,8434
2026-01-4580,-0.23,17575
2026-01-4581,-0.83,21890
2026-01-4582,-0.53,30990
2026-01-4583,0.4,26705
2026-01-4584,-0.16,25643
